Landing Page,Month of Year,Sessions,New Users,Bounces,Pageviews,Avg. Session Duration,Transactions
/global/country4,201704,"1,332",660,215,"7,286",0:05:04,1
/global/country4,201710,"1,690",821,285,"8,856",0:04:34,0
/global/country4,201705,"2,468","1,043",321,"14,166",0:05:23,2
/global/country4,201709,"2,635","1,212",377,"14,519",0:04:56,2
/global/country4,201706,"3,809","1,604",434,"20,797",0:04:44,3
/global/country4,201708,"4,016","1,729",518,"22,771",0:04:52,3
/global/country4,201707,"5,574","2,455",611,"31,103",0:04:39,3
/global/country4/region1,201710,818,384,158,"4,278",0:05:05,0
/global/country4/region1,201702,"1,244",593,248,"5,971",0:04:28,3
/global/country4/region1,201709,"1,499",680,307,"7,210",0:04:28,0
/global/country4/region1,201703,"1,761",847,346,"9,122",0:05:00,1
/global/country4/region1,201704,"2,790","1,393",554,"14,173",0:04:55,7
/global/country4/region1,201708,"2,835","1,213",565,"13,750",0:04:13,3
/global/country4/region1,201705,"3,617","1,696",696,"18,049",0:04:41,4
/global/country4/region1,201706,"3,919","1,835",771,"18,145",0:04:12,3
/global/country4/region1,201707,"4,076","1,911",668,"20,991",0:04:29,7
/global/country5,201706,"6,441","2,780","3,009","21,062",0:02:49,1
/global/country5,201705,"6,868","3,014","3,121",Null,0:03:13,2
/global/country5,201704,"7,290","3,274","3,279","27,265",0:03:27,3
/global/country5,201707,"7,692","3,194","3,631","25,691",0:02:59,2
/global/country5,201703,"11,108","5,267","5,132","41,100",0:03:24,4
/global/country5,201702,"14,319","6,575","5,948","52,551",0:03:17,4
/global/country5,201708,"15,986","7,785","5,139","63,944",0:03:18,9
/global/country5,201701,"17,562","8,198","6,359","71,302",0:03:39,6
/global/country5,201710,"38,238","20,034","9,368","166,335",0:03:32,26
/global/country5,201709,"42,333","22,374","10,964","178,645",0:03:20,22
/global/country6,201703,"2,297","1,252",432,"13,208",0:04:06,0
/global/country6,201702,"2,319","1,294",435,"12,940",0:04:21,1
/global/country6,201704,"2,638","1,452",449,"16,329",0:04:37,0
/global/country6,201710,"2,778","1,571",881,"11,418",0:03:33,2
/global/country6,201709,"2,878","1,626",924,"11,426",0:03:20,1
/global/country6,201706,"2,937","1,485",643,"15,860",0:04:26,1
/global/country6,201708,"2,960","1,533",770,"13,438",0:03:48,0
/global/country6,201705,"3,048","1,581",505,"18,349",0:04:40,0
/global/country6,201707,"3,221","1,603",652,"16,942",0:04:10,0
/global/country6,201701,"3,680","2,030",856,"21,528",0:04:36,0
/global/country6/region1,201702,826,426,127,"3,643",0:02:48,0
/global/country6/region1,201701,"1,241",645,199,"6,391",0:03:17,0
/global/country6/region2,201710,"2,527","1,354","1,778","4,321",0:01:43,0
/global/country6/region2,201709,"2,591","1,407","1,676","4,767",0:01:40,0
/global/country6/region2,201708,"4,002","2,022","2,414","8,004",0:01:48,0
/global/country6/region2,201706,"4,012","2,008","2,501","9,027",0:01:55,1
/global/country6/region2,201707,"4,148","2,153","2,563","8,752",0:01:49,0
/global/country6/region2,201703,"4,200","2,344",613,"21,714",0:03:36,1
/global/country6/region2,201704,"4,563","2,499",599,"23,819",0:03:17,0
/global/country6/region2,201702,"4,635","2,595",758,"23,175",0:03:30,1
/global/country6/region2,201705,"4,990","2,674",593,"26,198",0:03:21,2
/global/country6/region2,201701,"7,223","4,163","1,345","37,921",0:03:33,3
/global/country6/region3,201709,"2,888","1,468",268,"15,046",0:03:51,0
/global/country6/region3,201710,"3,636","1,965",382,"18,907",0:03:53,0
/global/country6/region3,201702,"3,922","2,061",529,"20,983",0:04:24,2
/global/country6/region3,201706,"3,967","1,938",380,"20,866",0:03:59,0
/global/country6/region3,201707,"4,318","2,061",402,"23,231",0:04:05,1
/global/country6/region3,201708,"4,337","2,168",437,"22,162",0:03:50,0
/global/country6/region3,201704,"4,396","2,372",476,"24,662",Null,1
/global/country6/region3,201705,"4,539","2,218",427,"25,600",0:04:20,1
/global/country6/region3,201703,"4,589","2,500",570,"25,056",0:04:17,1
/global/country6/region3,201701,"6,551","3,457","1,113","36,817",0:04:20,0
/global/country6/region4,201710,"2,892","1,576","1,952","4,945",0:01:29,0
/global/country6/region4,201709,"2,996","1,570","1,861","5,483",0:01:37,0
/global/country6/region4,201702,"3,284","1,841",535,"15,599",0:03:32,0
/global/country6/region4,201708,"3,668","1,930","1,567","10,857",0:02:16,0
/global/country6/region4,201707,"3,687","1,986",392,"17,956",0:03:19,0
/global/country6/region4,201706,"3,719","1,965",454,"18,930",0:03:34,0
/global/country6/region4,201704,"3,842","2,201",489,"18,711",0:03:12,1
/global/country6/region4,201703,"3,959","2,327",511,"20,072",0:03:36,0
/global/country6/region4,201705,"4,238","2,341",520,"21,360",0:03:41,0
/global/country6/region4,201701,"5,381","3,174","1,002","27,658",0:03:35,0
/global/country7,201710,"16,931","9,535","3,312","76,359",0:04:02,11
/global/country7,201709,"24,357","13,684","4,421","109,607",0:03:48,18
/global/country7,201703,"35,050","19,903","7,522","151,066",0:04:01,17
/global/country7,201704,"35,514","20,170","6,130","162,654",0:04:06,37
/global/country7,201702,"38,261","21,831","8,930","161,079",0:04:01,23
/global/country7,201705,"41,645","22,981","6,996","187,819",0:03:56,21
/global/country7,201708,"44,928","24,526","6,703","208,915",0:03:49,23
/global/country7,201706,"47,843","25,905","7,808","210,988",0:03:47,31
/global/country7,201701,"56,899","33,742","14,014","255,477",0:04:09,39
/global/country7,201707,"59,199","31,876","9,407","265,804",0:03:44,25
/global/country8,201710,"23,492","11,320","3,399","117,930",0:04:44,44
/global/country8,201709,"33,753","15,950","4,246","170,115",0:04:53,61
/global/country8,201703,"39,524","19,871","7,296","188,134",0:04:42,79
/global/country8,201704,"42,075","20,928","7,005","202,802",0:04:34,91
/global/country8,201702,"42,256","20,918","9,423","193,532",0:04:41,77
/global/country8,201706,"47,877","22,887","6,985","223,107",0:04:14,68
/global/country8,201705,"48,677","23,872","7,696","230,729",0:04:26,101
/global/country8,201708,"50,558","22,977","6,648","244,701",0:04:24,79
/global/country8,201701,"60,885","32,070","14,990","294,683",0:04:40,107
/global/country8,201707,"67,333","31,498","9,043","321,852",0:04:15,100
/global/country8/region1,201710,"3,718","2,012","1,124","15,318",0:03:55,2
/global/country8/region1,201709,"4,063","2,018","1,192","16,943",0:03:57,1
/global/country8/region1,201708,"5,487","2,605","1,557","22,497",0:03:37,6
/global/country8/region1,201704,"7,739","3,562","2,372","32,349",0:03:58,8
/global/country8/region1,201703,"8,353","4,026","2,567","34,748",0:03:58,9
/global/country8/region1,201702,"8,905","4,176","2,912","36,243",0:03:53,7
/global/country8/region1,201705,"8,983","4,061","2,745","36,201",0:03:36,6
/global/country8/region1,201707,"9,300","4,311","2,772","36,177",0:03:23,8
/global/country8/region1,201701,"21,911","11,069","7,719","91,150",0:03:46,10
/global/country8/region2,201710,"2,231",957,304,"9,995",0:03:03,5
/global/country8/region2,201709,"2,245",994,329,"10,349",0:03:27,19
/global/country8/region2,201702,"2,729","1,392",664,"10,643",0:03:23,15
/global/country8/region2,201703,"2,815","1,411",471,"12,133",0:03:47,15
/global/country8/region2,201704,"2,930","1,427",486,"12,277",0:03:14,19
/global/country8/region2,201701,"3,178","1,690","1,078","12,108",0:02:53,9
/global/country8/region2,201705,"3,227","1,630",508,"14,263",0:03:33,18
/global/country8/region2,201708,"3,241","1,524",489,"13,936",0:03:20,22
/global/country8/region2,201706,"3,372","1,729",560,"14,196",0:03:19,20
/global/country8/region2,201707,"4,478","2,284",692,"19,569",0:03:21,26
/global/country8/region3,201707,845,407,226,"3,236",0:03:28,1
/global/country8/region4,201704,941,426,287,"4,103",0:04:04,1
/global/country8/region4,201701,960,470,364,"3,965",0:03:51,0
/global/country8/region4,201706,996,526,389,"3,386",0:02:58,0
/global/country8/region4,201708,"1,006",579,451,"3,410",0:03:19,0
/global/country8/region4,201705,"1,036",516,324,"4,092",0:03:39,1
/global/country8/region4,201707,"1,302",737,605,"4,427",0:03:12,0
/global/country8/region5,201710,"4,798","2,167",656,"23,558",0:04:19,17
/global/country8/region5,201702,"5,712","2,760","1,148","25,076",0:04:16,31
/global/country8/region5,201704,"6,536","3,152",973,"31,504",0:04:35,43
/global/country8/region5,201709,"6,943","3,065",848,"34,160",0:04:49,34
/global/country8/region5,201706,"7,374","3,462","1,097","34,289",0:04:16,32
/global/country8/region5,201705,"7,449","3,513","1,131","34,489",0:04:10,25
/global/country8/region5,201708,"8,455","3,726","1,065","41,345",0:04:32,27
/global/country8/region5,201707,"9,576","4,360","1,257","45,390",0:04:19,31
/global/country8/region5,201701,"9,867","5,062","2,572","45,882",0:04:19,30
/global/country8/region6,201706,987,407,170,"4,846",0:05:05,0
/global/country8/region6,201705,"1,016",438,181,"4,856",0:05:19,2
/global/country8/region6,201709,"1,035",431,186,"5,092",0:05:30,2
/global/country8/region6,201707,"1,220",520,208,"6,381",0:05:37,4
/global/country8/region6,201708,"1,263",538,199,"6,100",0:05:03,2
/global/country8/region6,201704,"1,442",574,316,"6,633",0:04:32,3
/global/country8/region6,201702,"1,513",651,362,"6,869",0:04:58,2
/global/country8/region6,201703,"1,721",734,379,"8,020",0:05:04,3
/global/country8/region6,201701,"1,907",862,434,"9,630",0:05:00,2
/global/country9,201704,"1,677",789,286,"10,582",0:06:30,0
/global/country9,201702,"1,922",844,290,"11,820",0:06:20,4
/global/country9,201706,"1,935",844,300,"11,397",0:06:47,4
/global/country9,201705,"1,956",832,319,"12,440",0:06:49,3
/global/country9,201703,"2,214","1,040",368,"14,502",0:06:33,3
/global/country9,201707,"2,299",995,300,"14,070",0:06:20,2
/global/country9,201701,"2,338","1,143",397,"15,361",0:06:24,3
/global/country9,201708,"2,983","1,307",398,"18,703",0:06:42,6
/global/country9,201709,"3,101","1,428",432,"19,443",0:06:34,7
/global/country9,201710,"3,314","1,492",422,"21,044",0:06:50,3
/global/country9/region1,201701,"1,193",503,141,"8,518",0:08:10,3
/global/country9/region1,201702,"1,238",533,145,"7,812",0:06:50,4
/global/country9/region1,201704,"1,419",667,122,"8,968",0:06:56,2
/global/country9/region1,201703,"1,706",755,157,"11,072",0:07:07,6
/global/country9/region1,201706,"1,723",758,149,"10,907",0:06:18,1
/global/country9/region1,201705,"1,750",735,149,"11,463",0:06:57,4
/global/country9/region1,201707,"1,877",841,163,"11,900",0:06:44,1
/global/country9/region1,201708,"1,914",904,172,"11,829",0:06:33,6
/global/country9/region1,201710,"2,514","1,197",202,"16,165",0:06:49,13
/global/country9/region1,201709,Null,"1,118",164,"14,759",0:07:02,6
/global/country9/region2,201702,"1,055",523,127,"6,035",0:04:29,0
/global/country9/region2,201704,"1,113",586,438,"4,474",0:04:04,1
/global/country9/region2,201705,"1,119",557,449,"4,487",0:04:08,2
/global/country9/region2,201701,"1,267",696,187,"8,033",0:04:49,1
/global/country9/region2,201706,"1,267",676,510,"5,106",0:03:45,2
/global/country9/region2,201703,"1,607",Null,580,"6,540",0:03:45,0
/global/country9/region2,201707,"1,705",936,614,"6,956",0:04:04,0
/global/country9/region2,201709,"1,948","1,012",689,"8,006",0:04:09,1
/global/country9/region2,201708,"1,982","1,051",701,"8,245",0:04:04,3
/global/country9/region2,201710,"1,999","1,118",722,"7,916",0:03:39,1
/info,201710,"46,635","26,656","11,565","233,175",0:04:37,36
/info,201709,"56,127","31,532","12,836","290,738",0:04:51,74
/info,201703,"70,922","39,793","16,121","397,163",0:05:24,106
/info,201708,"70,991","38,748","14,958","376,252",0:05:06,67
/info,201706,"75,776","39,576","15,443","408,433",0:05:17,80
/info,201704,"75,887","40,177","14,396","459,875",0:05:43,104
/info,201702,"75,926","42,793","18,298","419,871",0:05:09,71
/info,201705,"81,997","42,941","15,522","469,023",0:05:30,87
/info,201707,"83,837","44,076","17,195","446,851",0:05:09,78
/info,201701,"117,876","70,112","30,695","614,134",0:04:53,133
/info/volume1,201701,"1,181",440,301,"8,338",0:07:19,5
/info/volume10,201708,927,473,192,"5,636",0:06:06,2
/info/volume10,201707,943,548,175,"5,545",0:06:00,0
/info/volume11,201710,"12,530","7,259","2,435","78,939",0:06:23,7
/info/volume11,201709,"13,415","7,581","2,362","85,856",0:06:36,7
/info/volume11,201703,"22,250","12,517","3,716","154,415",0:07:09,20
/info/volume11,201708,"22,606","12,720","4,270","138,575",0:05:54,7
/info/volume11,201704,"25,795","14,245","4,411","176,180",0:06:56,21
/info/volume11,201705,"27,912","15,307","4,494","186,173",0:06:48,21
/info/volume11,201706,"28,374","15,042","4,795","182,729",0:06:31,24
/info/volume11,201702,"29,523","16,218","5,066","219,356",0:07:18,34
/info/volume11,201707,"30,578","16,567","5,599","193,253",0:06:10,22
/info/volume11,201701,"55,548","30,443","8,604","422,720",0:07:35,47
/info/volume11/version1,201710,"1,259",794,320,"6,245",0:05:07,2
/info/volume11/version1,201709,"1,513",923,332,"7,883",0:05:38,2
/info/volume11/version1,201702,"1,842","1,142",472,"10,186",0:05:37,2
/info/volume11/version1,201703,"1,923","1,176",457,"10,000",0:05:35,2
/info/volume11/version1,201704,"2,169","1,369",512,"11,604",0:05:19,0
/info/volume11/version1,201705,"2,225","1,355",543,"11,259",0:05:05,1
/info/volume11/version1,201706,"2,275","1,425",504,"12,558",0:05:46,0
/info/volume11/version1,201708,"2,356","1,480",567,"11,709",0:04:52,1
/info/volume11/version1,201707,"2,427","1,495",536,"12,863",0:05:04,0
/info/volume11/version1,201701,"3,083","1,915",761,"16,402",0:05:16,2
/info/volume11/version2,201710,"3,325","1,890",918,"16,459",0:05:24,1
/info/volume11/version2,201709,"3,512","2,010",915,"19,246",0:05:44,2
/info/volume11/version2,201704,"4,498","2,482",880,"28,697",0:06:48,2
/info/volume11/version2,201702,"4,503","2,478","1,105","29,134",0:06:41,7
/info/volume11/version2,201703,"4,780","2,709",948,"30,688",0:06:55,6
/info/volume11/version2,201708,"5,317","3,035","1,380","28,871",0:05:50,5
/info/volume11/version2,201705,"5,318","2,884","1,005","33,397",0:06:42,6
/info/volume11/version2,201706,"5,604","3,100","1,085","33,960",0:06:27,2
/info/volume11/version2,201707,"6,618","3,625","1,358","39,576",0:06:04,6
/info/volume11/version2,201701,"8,327","4,639","1,848","55,458",0:06:57,11
/info/volume11/version3,201710,"2,084","1,419",662,"10,128",0:04:35,2
/info/volume11/version3,201709,"2,231","1,448",662,"11,423",0:04:50,1
/info/volume11/version3,201705,"2,911","1,859",850,"16,040",0:05:34,1
/info/volume11/version3,201703,"2,932","1,878",892,"16,361",0:05:34,0
/info/volume11/version3,201706,"2,940","1,785",898,"15,641",0:05:22,0
/info/volume11/version3,201704,"3,146","2,009",968,"17,743",0:05:33,0
/info/volume11/version3,201702,"3,251","1,997","1,027","17,588",0:05:14,0
/info/volume11/version3,201708,"3,314","2,108","1,044","16,371",0:04:32,0
/info/volume11/version3,201707,"3,469","2,142","1,045","18,802",0:05:08,1
/info/volume11/version3,201701,"5,655","3,550","1,778","31,329",0:05:35,2
/info/volume11/version4,201710,"2,918","1,929",769,"14,794",0:04:58,1
/info/volume11/version4,201709,"3,796","2,500",953,"19,398",0:05:03,5
/info/volume11/version4,201708,"5,778","3,786","1,625","28,774",0:04:56,1
/info/volume11/version4,201706,"6,778","4,174","1,587","34,771",0:05:07,Null
/info/volume11/version4,201703,"7,329","4,529","1,764","39,870",0:05:30,1
/info/volume11/version4,201704,"7,479","4,576","1,652","40,835",0:05:33,2
/info/volume11/version4,201707,"7,554","4,749","1,895","39,281",0:05:09,3
/info/volume11/version4,201705,"7,620","4,623","1,636","40,462",0:05:27,4
/info/volume11/version4,201702,"8,366","5,090","2,088","45,929",0:05:18,0
/info/volume11/version4,201701,"12,580","8,066","3,117","70,448",0:05:36,2
/info/volume11/version5,201710,"11,576","4,567","2,164","75,707",0:06:01,10
/info/volume11/version5,201709,"15,429","6,038","2,743","100,289",0:06:01,15
/info/volume11/version5,201703,"21,637","8,057","3,551","157,301",0:06:40,24
/info/volume11/version5,201704,"22,091","8,260","3,755","161,043",0:06:36,17
/info/volume11/version5,201702,"22,254","7,985","4,854","162,454",0:06:39,26
/info/volume11/version5,201708,"23,316","9,040","4,174","151,787",0:05:51,17
/info/volume11/version5,201705,"26,855","9,791","4,479","181,808",0:06:08,20
/info/volume11/version5,201706,"28,114","10,400","4,942","180,211",0:05:53,25
/info/volume11/version5,201707,"28,350","10,340","4,907","189,662",0:06:05,25
/info/volume11/version5,201701,"37,689","14,591","8,141","272,491",0:06:50,37
